id			last val		val acc		test acc
0.28_0.34_6.10e+00_7.32e-04_18.8__373			0.021316		0.963333		0.955000
0.28_0.34_6.10e+00_7.32e-04_20.3__406			0.024226		0.968333		0.961667
0.28_0.34_6.10e+00_7.32e-04_18.8__378			0.023777		0.951667		0.963333
0.28_0.34_6.10e+00_7.32e-04_28.5__568			0.017562		0.970000		0.976667
0.28_0.34_6.10e+00_7.32e-04_20.8__419			0.024945		0.966667		0.960000
0.28_0.34_6.10e+00_7.32e-04_16.8__335			0.037982		0.945000		0.935000
0.28_0.34_6.10e+00_7.32e-04_19.8__394			0.021621		0.970000		0.973333
0.28_0.34_6.10e+00_7.32e-04_22.4__448			0.017119		0.966667		0.975000
0.28_0.34_6.10e+00_7.32e-04_29.0__574			0.018498		0.971667		0.981667
0.28_0.34_6.10e+00_7.32e-04_24.4__484			0.018827		0.978333		0.978333
0.28_0.34_6.10e+00_7.32e-04_30.0__594			0.019362		0.971667		0.983333
0.28_0.34_6.10e+00_7.32e-04_28.5__564			0.019766		0.971667		0.983333
0.28_0.34_6.10e+00_7.32e-04_17.8__352			0.052651		0.920000		0.948333
0.28_0.34_6.10e+00_7.32e-04_18.8__376			0.027937		0.956667		0.951667
0.28_0.34_6.10e+00_7.32e-04_21.4__427			0.024038		0.980000		0.976667
0.28_0.34_6.10e+00_7.32e-04_20.3__409			0.026777		0.963333		0.960000
0.28_0.34_6.10e+00_7.32e-04_19.3__386			0.027294		0.961667		0.958333
0.28_0.34_6.10e+00_7.32e-04_25.4__505			0.030834		0.956667		0.950000
0.28_0.34_6.10e+00_7.32e-04_23.4__463			0.016339		0.975000		0.970000
0.28_0.34_6.10e+00_7.32e-04_22.9__451			0.017762		0.968333		0.971667
0.28_0.34_6.10e+00_7.32e-04_22.4__443			0.015521		0.971667		0.968333
0.28_0.34_6.10e+00_7.32e-04_17.3__347			0.032687		0.963333		0.973333
0.28_0.34_6.10e+00_7.32e-04_18.8__375			0.033756		0.953333		0.950000
0.28_0.34_6.10e+00_7.32e-04_14.7__293			0.048821		0.893333		0.873333
0.28_0.34_6.10e+00_7.32e-04_22.4__446			0.026624		0.966667		0.965000
0.28_0.34_6.10e+00_7.32e-04_17.8__358			0.025471		0.955000		0.961667
0.28_0.34_6.10e+00_7.32e-04_17.8__357			0.031978		0.970000		0.968333
0.28_0.34_6.10e+00_7.32e-04_20.8__416			0.025441		0.971667		0.960000
0.28_0.34_6.10e+00_7.32e-04_15.8__317			0.046032		0.940000		0.938333
0.28_0.34_6.10e+00_7.32e-04_23.9__477			0.022456		0.973333		0.976667
0.28_0.34_6.10e+00_7.32e-04_21.9__432			0.032389		0.955000		0.966667
0.28_0.34_6.10e+00_7.32e-04_16.8__334			0.027061		0.963333		0.958333
0.28_0.34_6.10e+00_7.32e-04_16.8__338			0.026937		0.953333		0.953333
0.28_0.34_6.10e+00_7.32e-04_13.7__274			0.073786		0.853333		0.881667
0.28_0.34_6.10e+00_7.32e-04_20.8__411			0.017929		0.966667		0.975000
0.28_0.34_6.10e+00_7.32e-04_26.4__521			0.016048		0.970000		0.971667
0.28_0.34_6.10e+00_7.32e-04_21.4__423			0.016860		0.975000		0.961667
0.28_0.34_6.10e+00_7.32e-04_29.0__578			0.017566		0.968333		0.975000
0.28_0.34_6.10e+00_7.32e-04_17.8__359			0.036833		0.953333		0.951667
0.28_0.34_6.10e+00_7.32e-04_19.8__390			0.016042		0.981667		0.971667
0.28_0.34_6.10e+00_7.32e-04_16.8__331			0.019772		0.950000		0.956667
0.28_0.34_6.10e+00_7.32e-04_17.8__356			0.030858		0.955000		0.951667
0.28_0.34_6.10e+00_7.32e-04_18.3__368			0.024180		0.951667		0.953333
0.28_0.34_6.10e+00_7.32e-04_20.8__414			0.019680		0.971667		0.981667
0.28_0.34_6.10e+00_7.32e-04_24.4__487			0.023103		0.976667		0.975000
0.28_0.34_6.10e+00_7.32e-04_19.8__392			0.033538		0.956667		0.968333
0.28_0.34_6.10e+00_7.32e-04_21.4__428			0.017227		0.961667		0.970000
0.28_0.34_6.10e+00_7.32e-04_15.8__310			0.029540		0.965000		0.940000
0.28_0.34_6.10e+00_7.32e-04_24.4__480			0.016203		0.976667		0.971667
0.28_0.34_6.10e+00_7.32e-04_20.8__413			0.017461		0.975000		0.961667
0.28_0.34_6.10e+00_7.32e-04_17.3__345			0.037477		0.953333		0.940000
0.28_0.34_6.10e+00_7.32e-04_16.3__322			0.067554		0.878333		0.873333
0.28_0.34_6.10e+00_7.32e-04_18.8__370			0.020134		0.978333		0.956667
0.28_0.34_6.10e+00_7.32e-04_15.8__311			0.027531		0.951667		0.953333
0.28_0.34_6.10e+00_7.32e-04_21.9__437			0.023162		0.973333		0.975000
0.28_0.34_6.10e+00_7.32e-04_14.2__283			0.058774		0.876667		0.848333
0.28_0.34_6.10e+00_7.32e-04_22.9__453			0.016936		0.971667		0.965000
0.28_0.34_6.10e+00_7.32e-04_13.2__267			0.062891		0.861667		0.881667
0.28_0.34_6.10e+00_7.32e-04_16.3__321			0.030571		0.948333		0.961667
0.28_0.34_6.10e+00_7.32e-04_16.3__325			0.039618		0.948333		0.943333
0.28_0.34_6.10e+00_7.32e-04_14.2__288			0.055184		0.855000		0.851667
0.28_0.34_6.10e+00_7.32e-04_19.3__385			0.033007		0.955000		0.958333
0.28_0.34_6.10e+00_7.32e-04_13.7__270			0.056676		0.881667		0.865000
0.28_0.34_6.10e+00_7.32e-04_17.3__349			0.036672		0.953333		0.950000
0.28_0.34_6.10e+00_7.32e-04_19.8__398			0.022285		0.958333		0.963333
0.28_0.34_6.10e+00_7.32e-04_17.3__346			0.033736		0.960000		0.956667
0.28_0.34_6.10e+00_7.32e-04_21.4__429			0.025201		0.963333		0.965000
0.28_0.34_6.10e+00_7.32e-04_16.8__330			0.021449		0.971667		0.960000
0.28_0.34_6.10e+00_7.32e-04_19.3__382			0.036980		0.946667		0.958333
0.28_0.34_6.10e+00_7.32e-04_14.7__298			0.043162		0.915000		0.901667
0.28_0.34_6.10e+00_7.32e-04_26.4__525			0.032874		0.953333		0.956667
0.28_0.34_6.10e+00_7.32e-04_13.7__275			0.064437		0.873333		0.853333
0.28_0.34_6.10e+00_7.32e-04_20.8__412			0.029914		0.960000		0.973333
0.28_0.34_6.10e+00_7.32e-04_23.4__465			0.028526		0.956667		0.948333
0.28_0.34_6.10e+00_7.32e-04_12.2__248			0.065050		0.795000		0.761667
0.28_0.34_6.10e+00_7.32e-04_15.8__318			0.031748		0.946667		0.943333
0.28_0.34_6.10e+00_7.32e-04_13.7__271			0.049239		0.860000		0.871667
0.28_0.34_6.10e+00_7.32e-04_11.2__224			0.095913		0.811667		0.816667
0.28_0.34_6.10e+00_7.32e-04_15.8__312			0.050330		0.911667		0.895000
0.28_0.34_6.10e+00_7.32e-04_14.2__280			0.049453		0.885000		0.865000
0.28_0.34_6.10e+00_7.32e-04_23.9__474			0.018264		0.980000		0.981667
0.28_0.34_6.10e+00_7.32e-04_9.7__198			0.119013		0.631667		0.590000
0.28_0.34_6.10e+00_7.32e-04_12.7__255			0.066573		0.865000		0.843333
0.28_0.34_6.10e+00_7.32e-04_17.3__348			0.024836		0.953333		0.948333
0.28_0.34_6.10e+00_7.32e-04_16.8__333			0.028075		0.946667		0.933333
0.28_0.34_6.10e+00_7.32e-04_22.9__450			0.015228		0.976667		0.970000
0.28_0.34_6.10e+00_7.32e-04_20.3__407			0.026696		0.973333		0.975000
0.28_0.34_6.10e+00_7.32e-04_13.2__262			0.063649		0.853333		0.828333
0.28_0.34_6.10e+00_7.32e-04_15.3__300			0.032042		0.955000		0.935000
0.28_0.34_6.10e+00_7.32e-04_21.9__439			0.026671		0.960000		0.958333
0.28_0.34_6.10e+00_7.32e-04_16.8__332			0.054573		0.918333		0.920000
0.28_0.34_6.10e+00_7.32e-04_22.4__445			0.029819		0.963333		0.951667
0.28_0.34_6.10e+00_7.32e-04_18.3__366			0.029011		0.953333		0.955000
0.28_0.34_6.10e+00_7.32e-04_12.2__247			0.067708		0.841667		0.870000
0.28_0.34_6.10e+00_7.32e-04_18.3__360			0.017951		0.976667		0.968333
0.28_0.34_6.10e+00_7.32e-04_13.7__273			0.060462		0.878333		0.851667
0.28_0.34_6.10e+00_7.32e-04_16.8__339			0.038369		0.950000		0.955000
0.28_0.34_6.10e+00_7.32e-04_24.9__499			0.027860		0.956667		0.960000
0.28_0.34_6.10e+00_7.32e-04_10.7__216			0.072225		0.800000		0.811667
0.28_0.34_6.10e+00_7.32e-04_22.4__449			0.028059		0.955000		0.960000
0.28_0.34_6.10e+00_7.32e-04_21.4__425			0.030536		0.950000		0.948333
0.28_0.34_6.10e+00_7.32e-04_11.7__233			0.072879		0.823333		0.801667
0.28_0.34_6.10e+00_7.32e-04_14.2__287			0.058708		0.865000		0.868333
0.28_0.34_6.10e+00_7.32e-04_14.7__296			0.053733		0.906667		0.920000
0.28_0.34_6.10e+00_7.32e-04_15.8__313			0.034462		0.951667		0.936667
0.28_0.34_6.10e+00_7.32e-04_23.4__466			0.024080		0.963333		0.960000
0.28_0.34_6.10e+00_7.32e-04_27.5__547			0.022374		0.981667		0.976667
0.28_0.34_6.10e+00_7.32e-04_13.7__277			0.060665		0.855000		0.870000
0.28_0.34_6.10e+00_7.32e-04_21.4__421			0.017800		0.958333		0.966667
0.28_0.34_6.10e+00_7.32e-04_10.7__214			0.095870		0.796667		0.820000
0.28_0.34_6.10e+00_7.32e-04_15.3__308			0.047730		0.868333		0.875000
0.28_0.34_6.10e+00_7.32e-04_10.7__211			0.085429		0.731667		0.736667
0.28_0.34_6.10e+00_7.32e-04_16.8__336			0.033753		0.951667		0.953333
0.28_0.34_6.10e+00_7.32e-04_10.2__202			0.123561		0.678333		0.640000
0.28_0.34_6.10e+00_7.32e-04_22.4__444			0.018425		0.975000		0.981667
0.28_0.34_6.10e+00_7.32e-04_11.7__231			0.066599		0.801667		0.808333
0.28_0.34_6.10e+00_7.32e-04_15.8__314			0.052100		0.926667		0.915000
0.28_0.34_6.10e+00_7.32e-04_21.4__424			0.018750		0.973333		0.978333
0.28_0.34_6.10e+00_7.32e-04_25.9__512			0.026853		0.965000		0.976667
0.28_0.34_6.10e+00_7.32e-04_9.7__197			0.126862		0.706667		0.745000
0.28_0.34_6.10e+00_7.32e-04_18.8__372			0.040781		0.948333		0.958333
0.28_0.34_6.10e+00_7.32e-04_15.3__307			0.058891		0.865000		0.886667
0.28_0.34_6.10e+00_7.32e-04_14.7__294			0.069321		0.860000		0.881667
0.28_0.34_6.10e+00_7.32e-04_14.7__291			0.035214		0.908333		0.933333
0.28_0.34_6.10e+00_7.32e-04_10.7__217			0.107301		0.756667		0.785000
0.28_0.34_6.10e+00_7.32e-04_10.7__213			0.089299		0.746667		0.733333
0.28_0.34_6.10e+00_7.32e-04_9.2__181			0.120202		0.568333		0.563333
0.28_0.34_6.10e+00_7.32e-04_16.3__329			0.037520		0.961667		0.951667
0.28_0.34_6.10e+00_7.32e-04_18.3__365			0.033000		0.955000		0.953333
