id			last val		val acc		test acc
0.1_0.1_9.74e-01_1.68e-04_2.5			0.121590		0.603333		0.585000
0.1_0.1_1.35e+00_8.32e-04_1.5			0.138757		0.583333		0.551667
0.1_0.1_3.65e-01_9.63e-05_2.5			0.125194		0.606667		0.583333
0.1_0.1_3.65e-01_5.25e-04_2.0			0.131657		0.590000		0.578333
0.1_0.1_2.60e+00_3.74e-03_2.0			0.125494		0.616667		0.591667
0.1_0.1_9.74e-01_1.40e-03_1.5			0.133144		0.591667		0.570000
0.1_0.1_9.74e-01_1.68e-04_1.5			0.120029		0.603333		0.583333
0.1_0.1_1.87e+00_4.12e-03_1.5			0.120349		0.603333		0.586667
0.1_0.1_5.07e-01_2.45e-05_2.0			0.128672		0.610000		0.593333
0.1_0.1_1.87e+00_2.12e-04_1.5			0.171562		0.561667		0.520000
0.1_0.1_3.65e-01_1.88e-03_1.5			0.128259		0.586667		0.580000
0.1_0.1_1.87e+00_2.12e-04_2.5			0.139337		0.615000		0.576667
0.1_0.1_2.60e+00_1.11e-01_2.5			0.174064		0.438333		0.448333
0.1_0.1_1.87e+00_2.70e-03_2.5			0.127396		0.600000		0.580000
0.1_0.1_3.65e-01_2.25e-04_2.0			0.124746		0.605000		0.590000
0.1_0.1_2.60e+00_2.93e-04_1.5			0.173171		0.471667		0.436667
0.1_0.1_9.74e-01_1.68e-04_2.0			0.120237		0.600000		0.586667
0.1_0.1_3.65e-01_1.15e-05_2.0			0.151770		0.548333		0.511667
0.1_0.1_5.07e-01_5.07e-02_2.5			0.199363		0.455000		0.458333
0.1_0.1_2.63e-01_6.94e-05_1.5			0.125652		0.611667		0.600000
0.1_0.1_7.03e-01_3.40e-05_1.5			0.128135		0.606667		0.585000
0.1_0.1_9.74e-01_6.00e-04_2.5			0.134669		0.588333		0.570000
0.1_0.1_2.63e-01_4.83e-03_2.0			0.126619		0.601667		0.586667
0.1_0.1_3.65e-01_1.56e-02_2.5			0.138577		0.596667		0.578333
0.1_0.1_3.61e+00_1.74e-04_2.5			0.174460		0.486667		0.451667
0.1_0.1_5.07e-01_4.77e-04_1.5			0.135550		0.586667		0.570000
0.1_0.1_7.03e-01_8.43e-03_2.5			0.140035		0.606667		0.593333
0.1_0.1_1.87e+00_5.93e-05_2.0			0.176255		0.533333		0.495000
0.1_0.1_9.74e-01_1.17e-02_1.5			0.143305		0.601667		0.586667
0.1_0.1_5.00e+00_5.00e-01_2.5			0.224485		0.363333		0.348333
0.1_0.1_2.60e+00_1.26e-04_1.5			0.176852		0.328333		0.333333
0.1_0.1_5.07e-01_3.31e-02_2.5			0.145254		0.596667		0.581667
0.1_0.1_5.07e-01_3.98e-03_2.0			0.126365		0.601667		0.586667
0.1_0.1_2.63e-01_1.06e-04_2.5			0.125026		0.603333		0.583333
0.1_0.1_1.37e-01_1.37e-02_2.5			0.143454		0.603333		0.583333
0.1_0.1_3.65e-01_6.30e-05_2.5			0.126181		0.605000		0.590000
0.1_0.1_2.60e+00_4.76e-02_1.5			0.141844		0.573333		0.558333
0.1_0.1_3.61e+00_2.83e-02_1.5			0.131219		0.583333		0.566667
0.1_0.1_1.35e+00_2.48e-02_2.5			0.143527		0.580000		0.571667
0.1_0.1_3.65e-01_1.23e-03_2.0			0.131214		0.590000		0.571667
0.1_0.1_1.35e+00_4.27e-05_1.5			0.172512		0.570000		0.538333
0.1_0.1_2.60e+00_3.12e-02_2.0			0.138748		0.580000		0.570000
