run_id,ga,gsom,l1,l2,l2_mul,ip1,ip1_mul,l_pi,learning_lag,tau_0,tau_w,test accuracy
470,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.89830508474576,3,30,0.933333
533,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,3,30,0.933333
463,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.389830508474574,3,30,0.933333
505,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.423728813559322,3,30,0.931667
493,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.915254237288135,3,30,0.931667
453,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.881355932203387,3,30,0.931667
430,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.864406779661017,3,30,0.931667
476,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.89830508474576,3,30,0.931667
406,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,3,30,0.931667
473,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.89830508474576,3,30,0.931667
506,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.423728813559322,3,30,0.931667
543,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.457627118644066,3,30,0.931667
502,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.423728813559322,3,30,0.93
495,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.915254237288135,3,30,0.93
522,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.440677966101696,3,30,0.93
587,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.491525423728813,3,30,0.93
442,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.3728813559322,3,30,0.93
503,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.423728813559322,3,30,0.93
553,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,3,30,0.93
577,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.983050847457626,3,30,0.93
465,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.389830508474574,3,30,0.93
482,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.406779661016948,3,30,0.93
472,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.89830508474576,3,30,0.928333
515,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.93220338983051,3,30,0.928333
396,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,3,30,0.926667
478,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.89830508474576,3,30,0.926667
468,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.389830508474574,3,30,0.926667
455,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.881355932203387,3,30,0.926667
462,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.389830508474574,3,30,0.926667
492,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.915254237288135,3,30,0.926667
421,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,3,30,0.925
508,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.423728813559322,3,30,0.925
498,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.915254237288135,3,30,0.925
518,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.93220338983051,3,30,0.925
448,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.3728813559322,3,30,0.925
520,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.440677966101696,3,30,0.925
454,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.881355932203387,3,30,0.923333
563,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.47457627118644,3,30,0.923333
488,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.406779661016948,3,30,0.921667
516,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.93220338983051,3,30,0.921667
440,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.3728813559322,3,30,0.921667
445,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.3728813559322,3,30,0.921667
528,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.440677966101696,3,30,0.92
525,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.440677966101696,3,30,0.92
435,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.864406779661017,3,30,0.92
425,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,3,30,0.92
424,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,3,30,0.92
530,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,3,30,0.92
444,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.3728813559322,3,30,0.92
403,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,3,30,0.918333
405,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,3,30,0.918333
526,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.440677966101696,3,30,0.918333
548,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.457627118644066,3,30,0.918333
573,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.983050847457626,3,30,0.916667
546,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.457627118644066,3,30,0.916667
428,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,3,30,0.916667
422,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,3,30,0.916667
536,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,3,30,0.916667
538,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,3,30,0.916667
432,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.864406779661017,3,30,0.916667
512,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.93220338983051,3,30,0.916667
540,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.457627118644066,3,30,0.915
475,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.89830508474576,3,30,0.913333
464,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.389830508474574,3,30,0.913333
535,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,3,30,0.913333
371,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,3,30,0.911667
532,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,3,30,0.911667
556,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,3,30,0.911667
566,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.47457627118644,3,30,0.911667
458,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.881355932203387,3,30,0.911667
415,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,3,30,0.91
484,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.406779661016948,3,30,0.91
395,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,3,30,0.91
393,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,3,30,0.91
550,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,3,30,0.91
474,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.89830508474576,3,30,0.91
568,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.47457627118644,3,30,0.908333
412,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,3,30,0.908333
583,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.491525423728813,3,30,0.908333
542,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.457627118644066,3,30,0.908333
576,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.983050847457626,3,30,0.908333
562,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.47457627118644,3,30,0.908333
593,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,3,30,0.906667
586,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.491525423728813,3,30,0.906667
545,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.457627118644066,3,30,0.906667
361,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,3,30,0.906667
552,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,3,30,0.906667
376,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,3,30,0.905
514,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.93220338983051,3,30,0.905
386,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,3,30,0.905
560,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.47457627118644,3,30,0.905
414,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,3,30,0.903333
555,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,3,30,0.903333
558,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,3,30,0.901667
596,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,3,30,0.901667
383,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,3,30,0.901667
572,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.983050847457626,3,30,0.901667
494,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.915254237288135,3,30,0.901667
582,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.491525423728813,3,30,0.901667
504,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.423728813559322,3,30,0.901667
575,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.983050847457626,3,30,0.9
592,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,3,30,0.9
402,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,3,30,0.9
565,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.47457627118644,3,30,0.898333
580,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.491525423728813,3,30,0.898333
578,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.983050847457626,3,30,0.898333
590,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,3,30,0.898333
341,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,3,30,0.898333
351,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,3,30,0.898333
418,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,3,30,0.898333
366,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,3,30,0.896667
397,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,3,30,0.896667
407,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,3,30,0.896667
570,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.983050847457626,3,30,0.896667
420,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,3,30,0.895
331,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,3,30,0.895
595,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,3,30,0.893333
408,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,3,30,0.893333
410,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,3,30,0.891667
585,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.491525423728813,3,30,0.891667
598,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,3,30,0.89
588,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.491525423728813,3,30,0.89
404,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,3,30,0.888333
356,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,3,30,0.888333
544,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.457627118644066,3,30,0.888333
357,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,3,30,0.886667
336,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,3,30,0.886667
554,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,3,30,0.886667
375,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,3,30,0.886667
524,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.440677966101696,3,30,0.886667
364,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,3,30,0.886667
385,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,3,30,0.886667
326,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.271186440677965,3,30,0.886667
400,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,3,30,0.886667
398,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,3,30,0.886667
534,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,3,30,0.885
384,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,3,30,0.885
347,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,3,30,0.885
394,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,3,30,0.885
344,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,3,30,0.885
382,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,3,30,0.885
337,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,3,30,0.883333
367,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,3,30,0.883333
564,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.47457627118644,3,30,0.883333
392,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,3,30,0.883333
374,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,3,30,0.881667
346,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,3,30,0.881667
327,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.271186440677965,3,30,0.881667
334,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,3,30,0.88
499,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.915254237288135,3,30,0.88
362,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,3,30,0.88
377,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,3,30,0.878333
574,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.983050847457626,3,30,0.878333
354,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,3,30,0.878333
594,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,3,30,0.878333
372,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,3,30,0.876667
317,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.762711864406779,3,30,0.876667
387,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,3,30,0.876667
529,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.440677966101696,3,30,0.876667
584,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.491525423728813,3,30,0.876667
509,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.423728813559322,3,30,0.875
388,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,3,30,0.873333
479,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.89830508474576,3,30,0.871667
519,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.93220338983051,3,30,0.871667
469,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.389830508474574,3,30,0.87
370,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,3,30,0.87
489,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.406779661016948,3,30,0.868333
373,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,3,30,0.868333
439,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.864406779661017,3,30,0.868333
459,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.881355932203387,3,30,0.866667
350,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,3,30,0.866667
429,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,3,30,0.866667
390,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,3,30,0.865
449,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.3728813559322,3,30,0.865
363,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,3,30,0.865
365,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,3,30,0.865
360,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,3,30,0.865
380,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,3,30,0.865
355,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,3,30,0.863333
345,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,3,30,0.863333
539,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,3,30,0.863333
340,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,3,30,0.861667
378,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,3,30,0.86
409,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,3,30,0.858333
316,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.762711864406779,3,30,0.858333
368,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,3,30,0.856667
320,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.271186440677965,3,30,0.856667
324,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.271186440677965,3,30,0.855
335,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,3,30,0.855
353,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,3,30,0.855
399,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,3,30,0.853333
330,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,3,30,0.853333
352,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,3,30,0.853333
419,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,3,30,0.853333
549,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.457627118644066,3,30,0.853333
333,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,3,30,0.851667
389,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,3,30,0.85
358,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,3,30,0.85
343,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,3,30,0.848333
569,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.47457627118644,3,30,0.846667
599,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,3,30,0.846667
559,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,3,30,0.846667
325,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.271186440677965,3,30,0.846667
379,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,3,30,0.846667
342,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,3,30,0.845
