id			last val		val acc		test acc
0.90_0.37_1.45e+00_4.44e-05__244			0.089871		0.816667		0.798333
0.71_0.22_2.27e+00_7.23e-04__444			0.104560		0.815000		0.795000
0.43_0.20_1.27e+00_7.52e-04__134			0.117899		0.781667		0.740000
0.74_0.13_1.36e-01_2.46e-05__145			0.109472		0.790000		0.755000
0.79_0.33_1.06e-01_1.74e-05__156			0.103991		0.790000		0.750000
0.73_0.32_2.81e-02_1.02e-05__248			0.107253		0.790000		0.755000
0.71_0.20_1.06e-02_9.98e-07__150			0.172274		0.556667		0.555000
0.41_0.14_1.65e+00_2.01e-05__264			0.118930		0.763333		0.723333
0.16_0.37_6.79e-01_3.58e-05__447			0.125627		0.765000		0.741667
0.41_0.18_4.08e-02_5.08e-06__318			0.123272		0.728333		0.705000
0.11_0.87_1.71e-02_3.10e-06__151			0.142858		0.571667		0.555000
0.21_0.40_3.01e-02_3.25e-06__524			0.132321		0.598333		0.573333
0.68_0.40_3.78e-01_3.66e-04__311			0.112731		0.788333		0.765000
0.10_0.43_1.39e-02_1.35e-06__216			0.156175		0.576667		0.568333
0.18_0.25_8.71e-02_7.71e-06__230			0.139872		0.565000		0.555000
0.26_0.47_2.97e-01_2.86e-04__194			0.119329		0.778333		0.746667
0.42_0.30_1.16e-01_4.82e-06__253			0.114004		0.766667		0.743333
0.63_0.75_1.23e+00_3.96e-05__267			0.102242		0.813333		0.790000
0.55_0.21_2.82e-01_5.57e-05__223			0.114880		0.771667		0.731667
0.34_0.27_2.42e-01_1.55e-04__159			0.119049		0.771667		0.731667
0.23_0.47_1.30e-02_4.70e-07__75			0.169553		0.581667		0.578333
0.42_0.89_1.42e-02_1.38e-06__600			0.119423		0.725000		0.701667
0.27_0.58_2.36e+00_1.84e-03__300			0.177180		0.601667		0.590000
0.11_0.82_3.71e+00_7.94e-05__613			0.138896		0.721667		0.696667
0.76_0.29_1.25e-02_3.46e-06__309			0.104834		0.788333		0.755000
0.87_0.29_2.14e-02_4.18e-06__149			0.101197		0.785000		0.758333
0.46_0.37_9.92e-01_6.86e-04__40			0.123275		0.751667		0.716667
0.49_0.42_1.00e+00_9.75e-05__635			0.111644		0.783333		0.740000
0.84_0.33_1.95e+00_1.53e-04__271			0.090361		0.830000		0.801667
0.84_0.74_8.18e-01_1.94e-05__123			0.095307		0.821667		0.796667
0.39_0.65_4.28e-01_4.48e-05__563			0.116641		0.778333		0.733333
0.89_0.28_1.23e+00_2.71e-04__153			0.093712		0.823333		0.801667
0.84_0.13_5.74e-01_3.35e-05__224			0.106847		0.776667		0.736667
0.43_0.29_9.26e-01_1.03e-04__277			0.118203		0.775000		0.725000
0.37_0.21_3.12e-01_2.72e-05__591			0.115394		0.765000		0.740000
0.61_0.60_2.89e-01_1.37e-04__624			0.112377		0.791667		0.751667
0.11_0.29_1.10e-02_7.48e-07__313			0.178739		0.338333		0.328333
0.71_0.32_4.53e+00_1.48e-04__391			0.116971		0.748333		0.715000
0.59_0.54_1.58e-02_3.01e-06__54			0.110121		0.781667		0.746667
0.50_0.67_1.04e-02_3.37e-07__219			0.175054		0.398333		0.395000
0.75_0.51_8.34e-02_3.68e-06__583			0.107089		0.790000		0.761667
0.60_0.32_2.42e-01_6.45e-06__21			0.109850		0.790000		0.750000
0.60_0.70_1.15e-02_9.23e-07__316			0.125294		0.665000		0.655000
0.63_0.31_3.12e-02_1.04e-05__268			0.110865		0.778333		0.751667
0.86_0.51_7.94e-02_1.68e-06__623			0.104060		0.776667		0.751667
0.12_0.19_2.63e+00_1.83e-04__278			0.137262		0.700000		0.678333
0.78_0.18_2.29e-02_1.74e-05__398			0.109167		0.783333		0.755000
0.50_0.31_4.50e-01_2.24e-04__209			0.115630		0.783333		0.740000
0.38_0.72_2.22e-02_3.97e-06__157			0.118094		0.751667		0.733333
0.77_0.25_3.87e+00_6.17e-05__530			0.101998		0.798333		0.778333
0.76_0.48_2.17e-01_3.24e-05__584			0.107986		0.793333		0.751667
0.29_0.46_2.62e+00_3.78e-04__585			0.123835		0.783333		0.753333
0.41_0.23_1.41e-01_1.49e-05__525			0.114406		0.771667		0.753333
0.45_0.54_2.16e-02_8.21e-06__187			0.112541		0.786667		0.761667
0.29_0.79_3.00e-01_1.08e-05__211			0.118289		0.778333		0.741667
0.54_0.42_1.68e-01_6.46e-05__304			0.113686		0.785000		0.743333
0.73_0.70_4.12e+00_5.23e-04__390			0.118830		0.780000		0.756667
0.29_0.46_4.98e-02_3.37e-06__181			0.123829		0.660000		0.658333
0.70_0.83_2.42e-02_8.28e-07__596			0.118890		0.718333		0.705000
0.75_0.63_3.93e-02_3.53e-06__39			0.106804		0.786667		0.750000
0.14_0.16_5.67e-01_1.23e-04__580			0.140606		0.680000		0.636667
0.33_0.89_3.10e-01_8.65e-05__141			0.119613		0.778333		0.738333
0.20_0.12_3.06e+00_5.53e-04__566			0.135987		0.710000		0.665000
0.23_0.58_1.30e-02_1.18e-06__20			0.143001		0.576667		0.568333
0.62_0.12_1.83e-02_1.83e-06__236			0.176404		0.338333		0.328333
0.12_0.59_3.90e+00_1.60e-03__628			0.194307		0.488333		0.503333
0.39_0.21_5.50e-02_9.61e-07__47			0.172869		0.338333		0.328333
0.87_0.77_6.00e-02_1.70e-06__595			0.102464		0.780000		0.753333
0.55_0.79_1.96e-02_3.53e-07__388			0.157969		0.581667		0.581667
0.85_0.56_1.76e+00_4.05e-05__587			0.087890		0.821667		0.798333
0.87_0.70_3.58e-01_2.38e-04__124			0.104246		0.801667		0.773333
0.42_0.16_5.26e-02_3.20e-05__632			0.118330		0.760000		0.731667
0.88_0.31_2.75e-01_5.84e-06__528			0.104422		0.788333		0.753333
0.25_0.54_4.18e-01_1.78e-04__455			0.122226		0.770000		0.741667
0.29_0.84_5.26e-02_2.49e-06__234			0.123120		0.716667		0.691667
0.25_0.88_2.19e+00_2.59e-05__42			0.124124		0.766667		0.738333
0.33_0.27_3.18e+00_3.22e-05__263			0.139398		0.671667		0.636667
0.12_0.67_8.55e-02_3.19e-05__229			0.138147		0.700000		0.675000
0.46_0.84_3.18e+00_3.71e-05__239			0.119879		0.731667		0.688333
0.63_0.17_4.45e-01_6.67e-06__443			0.107633		0.761667		0.740000
0.46_0.87_4.73e+00_4.92e-04__201			0.130995		0.728333		0.686667
0.10_0.58_1.64e-01_2.17e-06__621			0.144045		0.576667		0.568333
0.52_0.75_3.85e-01_4.89e-05__132			0.110522		0.790000		0.743333
0.37_0.80_1.12e-01_1.03e-04__131			0.118816		0.776667		0.741667
0.29_0.30_1.24e+00_3.17e-04__538			0.120096		0.780000		0.728333
0.46_0.55_1.46e-02_2.85e-07__576			0.181749		0.338333		0.328333
0.33_0.46_2.65e+00_3.48e-05__441			0.121373		0.766667		0.726667
0.45_0.10_1.93e+00_5.32e-05__396			0.139636		0.710000		0.670000
0.71_0.16_1.50e-01_4.28e-06__532			0.111063		0.778333		0.741667
0.53_0.14_3.83e-01_3.42e-05__380			0.113017		0.768333		0.741667
0.67_0.75_7.69e-01_1.53e-05__387			0.100789		0.803333		0.776667
0.35_0.40_1.23e+00_3.44e-04__136			0.120149		0.771667		0.728333
0.27_0.19_5.04e-01_3.06e-04__562			0.120314		0.770000		0.731667
0.71_0.11_1.94e-01_3.16e-05__445			0.109954		0.788333		0.751667
0.60_0.79_4.58e+00_1.72e-04__527			0.121020		0.718333		0.690000
